Gene.1	Gene.2	cor.1	cor.2	cor.diff	p.1	p.2	p.diffcor	q.1	q.2	q.diffcor	type
SULT4A1,CCN3	SULT4A1	CCN3	0.837729511012711	0.210290670417253	-0.627438840595459	5.2959351135105e-19	0.0611666188353931	2.90135870884001e-09	4.57333499576462e-18	0.0935021635895759	5.63991803572885e-06	same signed
SV2B,CCN3	SV2B	CCN3	0.841050501965874	0.227285513361463	-0.613764988604411	2.83019986590514e-19	0.04260852165539	3.68261376948453e-09	2.50720382673023e-18	0.0678252179452582	6.66358187984113e-06	same signed
SVOP,CCN3	SVOP	CCN3	0.881245944192083	0.260173464603844	-0.621072479588239	3.66192977187436e-23	0.0197675786627164	3.5980329826657e-11	4.88478198086859e-22	0.0341343119669659	2.94935098568605e-07	same signed
SYN2,CCN3	SYN2	CCN3	0.885559415200214	0.265611814345992	-0.619947600854222	1.1594031409506e-23	0.0172536571022523	2.06015204895493e-11	1.6439419802436e-22	0.0302032002422323	2.19007360652973e-07	same signed
SYNJ1,CCN3	SYNJ1	CCN3	0.819712180784059	0.206915142991092	-0.612797037792967	1.26117576580047e-17	0.0655392523601114	1.9515437932327e-08	9.62354820658773e-17	0.099424398307586	2.13465319406366e-05	same signed
SYP,CCN3	SYP	CCN3	0.859411382982784	0.231622128457571	-0.627789254525213	6.69630963133919e-21	0.038706899770998	3.74010822312698e-10	6.97027006071963e-20	0.0622775032755426	1.40586948662701e-06	same signed
SYT1,CCN3	SYT1	CCN3	0.850898957895942	0.186896390060947	-0.664002567834995	4.0432886030377e-20	0.0969135044236411	2.09609885004625e-10	3.88989645958135e-19	0.140408919025242	9.52179166553435e-07	same signed
SYT13,CCN3	SYT13	CCN3	0.852464022598007	0.221589310829817	-0.63087471176819	2.92988857264828e-20	0.0482235127812773	6.70052680007416e-10	2.85941204535102e-19	0.0757187700594559	2.05087605931635e-06	same signed
SYT4,CCN3	SYT4	CCN3	0.845783868381876	0.212259728082513	-0.633524140299363	1.12981878061913e-19	0.0587273266398499	1.13652709465839e-09	1.04074606398789e-18	0.0901861078871853	2.99708802577084e-06	same signed
SYT7,CCN3	SYT7	CCN3	0.811505134175669	0.177918424753868	-0.633586709421801	4.76616763802114e-17	0.114351881315594	1.6094818811041e-08	3.46162793070979e-16	0.162326976595787	1.8682117433419e-05	same signed
TAC1,CCN3	TAC1	CCN3	0.826086956521739	0.133239568682607	-0.692847387839132	4.28293889926411e-18	0.238702224861209	6.24372553659214e-10	3.40227280867074e-17	0.307729606571313	1.97580806967505e-06	same signed
TAF4B,CCN3	TAF4B	CCN3	0.809176623277474	0.155414908579466	-0.653761714698009	6.86889951968768e-17	0.168643419946467	9.10417830013444e-09	4.92245688928073e-16	0.227877114333773	1.26410772499138e-05	same signed
TAFA2,CCN3	TAFA2	CCN3	0.817765392983929	0.191162681669011	-0.626602711314919	1.73920672670909e-17	0.0893937608448569	1.35830238168211e-08	1.31094860272376e-16	0.130788166111146	1.67343974680725e-05	same signed
TBC1D9,CCN3	TBC1D9	CCN3	0.830553116769096	0.251922175339897	-0.578630941429199	1.95728352607238e-18	0.0241780241844432	3.09713419355262e-08	1.60240106021627e-17	0.0408905677329474	3.00594767055585e-05	same signed
THRB,CCN3	THRB	CCN3	0.871321143642402	0.275949367088608	-0.595371776553794	4.39514844475479e-22	0.0132257762034285	3.73127084785096e-10	5.18687896310873e-21	0.0237627876461446	1.40586948662701e-06	same signed
TMEM130,CCN3	TMEM130	CCN3	0.886208344466924	0.24803094233474	-0.638177402132184	9.71317080558297e-24	0.0265324489506047	8.41215985758481e-12	1.39037715178987e-22	0.04443765878058	1.3660369162822e-07	same signed
TSHZ2,CCN3	TSHZ2	CCN3	0.834904760087033	0.183473980309423	-0.651430779777609	8.9256289181384e-19	0.103297161637501	1.47633372193923e-09	7.54807131663649e-18	0.148506804557628	3.61309312011617e-06	same signed
TSPAN13,CCN3	TSPAN13	CCN3	0.870748558995305	0.2157290201594	-0.655019538835905	5.04072470221205e-22	0.0546225546268135	3.32387450896476e-11	5.91050685771697e-21	0.0845747054317107	2.82679323099222e-07	same signed
TSPYL1,CCN3	TSPYL1	CCN3	0.849830133221361	0.212962962962963	-0.636867170258398	5.02748073780882e-20	0.0578755862165003	6.82884859770638e-10	4.79075299344007e-19	0.0890225849136693	2.07414386642148e-06	same signed
TUBA1B,CCN3	TUBA1B	CCN3	0.806962629308699	0.231856540084388	-0.575106089224311	9.67832177421017e-17	0.0385047764785607	1.63234806338508e-07	6.84656533919419e-16	0.0619883587144061	0.000100505516810202	same signed
TUBA4A,CCN3	TUBA4A	CCN3	0.855212428904073	0.234810126582278	-0.620402302321794	1.64913409039286e-20	0.0360325148864171	7.7278516918966e-10	1.6490153273376e-19	0.0584231610094007	2.27191002090542e-06	same signed
TUBB,CCN3	TUBB	CCN3	0.801503989006375	0.260220346929208	-0.541283642077167	2.21259249097665e-16	0.019744634216519	6.83641422360992e-07	1.5206901969385e-15	0.0340993653530137	0.000278350066881476	same signed
TUBB2A,CCN3	TUBB2A	CCN3	0.856281253578654	0.245991561181435	-0.610289692397219	1.31461848788732e-20	0.0278420941821234	1.03661812467237e-09	1.327793751633e-19	0.0463963981489219	2.82109817568088e-06	same signed
TUNAR,CCN3	TUNAR	CCN3	0.824445547200061	0.195850914205345	-0.628594632994716	5.6795163550465e-18	0.081669860309027	7.86180942569104e-09	4.46347713675992e-17	0.120780586045638	1.14660072073107e-05	same signed
TUSC3,CCN3	TUSC3	CCN3	0.910867656601901	0.282255039849977	-0.628612616751924	4.58714001217481e-27	0.0111923046949457	1.62758695410048e-13	1.01575627854297e-25	0.0204380471698909	1.38418335959845e-08	same signed
UNC13A,CCN3	UNC13A	CCN3	0.821964347062641	0.189732770745429	-0.632231576317212	8.65367715929331e-18	0.0918609829113948	8.24267298860093e-09	6.69535167141325e-17	0.133955393365054	1.18562224887897e-05	same signed
UNC5D,CCN3	UNC5D	CCN3	0.813795472764057	0.209071729957806	-0.604723742806251	3.31054839369331e-17	0.0627174564958575	3.85565304128477e-08	2.43699473695315e-16	0.0956161226053751	3.54442783167584e-05	same signed
VSNL1,CCN3	VSNL1	CCN3	0.809520174065733	0.194256915142991	-0.615263258922742	6.51038290277692e-17	0.0842340701839125	3.49509097219425e-08	4.67439570079487e-16	0.124117894949261	3.28442484659261e-05	same signed
VSTM5,CCN3	VSTM5	CCN3	0.809863724853991	0.156727613689639	-0.653136111164352	6.16991003544333e-17	0.165030992216905	8.89940920956178e-09	4.43930896226087e-16	0.223665298605159	1.24328766924572e-05	same signed
WASF1,CCN3	WASF1	CCN3	0.851929610260717	0.219127988748242	-0.632801621512475	3.27187628498861e-20	0.0508315719662595	6.54258425214493e-10	3.17663254342591e-19	0.0793468924014727	2.04188952494201e-06	same signed
XK,CCN3	XK	CCN3	0.853990914990266	0.222667604313174	-0.631323310677092	2.13214440076561e-20	0.0471161821132125	5.66085400777183e-10	2.10834820162969e-19	0.0741807235226281	1.8819144211717e-06	same signed
YWHAG,CCN3	YWHAG	CCN3	0.872619002175822	0.22008907641819	-0.652529925757631	3.21368962154428e-22	0.0497997260968167	2.92059709749992e-11	3.85192657999663e-21	0.0779174768006685	2.58059787253525e-07	same signed
ZCCHC12,CCN3	ZCCHC12	CCN3	0.839065541855938	0.301523675574308	-0.537541866281629	4.12294463225842e-19	0.00656712267116371	7.29964104717595e-08	3.5958552640695e-18	0.0126113200851166	5.66939621289689e-05	same signed
ZDBF2,CCN3	ZDBF2	CCN3	0.804939496888957	0.204055321143929	-0.600884175745028	1.31889333345572e-16	0.0694385642680481	7.61616363309514e-08	9.23020477332192e-16	0.104653455990513	5.86169763074236e-05	same signed
ZNF702P,CCN3	ZNF702P	CCN3	0.852311333358781	0.240623534927332	-0.611687798431449	3.02391187269004e-20	0.031553060274743	1.44574174854029e-09	2.9474108272188e-19	0.0518892664347475	3.57682291555861e-06	same signed
GPR34,CD2AP	GPR34	CD2AP	0.829484292094515	0.271401781528364	-0.558082510566151	2.36557124114416e-18	0.0148843300654459	6.99487336941473e-08	1.92310003010644e-17	0.0264418278913493	5.51452959500391e-05	same signed
SULF1,CDKL5	SULF1	CDKL5	0.807191663167538	0.14831223628692	-0.658879426880618	9.34295609869772e-17	0.189202663765479	8.62261639866801e-09	6.61737364980489e-16	0.251856479776613	1.21930299437148e-05	same signed
SULF1,CEP170	SULF1	CEP170	0.82532351032561	0.275035161744022	-0.550288348581587	4.88550588866575e-18	0.0135456937240513	1.2253784098526e-07	3.86303248561029e-17	0.0242835882939477	8.10203770948223e-05	same signed
ECT2,CHML	ECT2	CHML	0.82780471046303	0.296296296296296	-0.531508414166734	3.17755567150618e-18	0.00761556736920321	2.00664541649687e-07	2.55339737350044e-17	0.014426941443599	0.000116987427781767	same signed
SACS,CITED2	SACS	CITED2	0.837233270985227	0.315260196905767	-0.521973074079461	5.80871431794183e-19	0.00439375760612514	1.46467773243231e-07	4.99724682877601e-18	0.00875251088057044	9.244059431497e-05	same signed
SEMA3D,CLSTN2	SEMA3D	CLSTN2	0.811695995724701	0.300609470229723	-0.511086525494978	4.62447556857791e-17	0.00674073869588933	1.06695295643e-06	3.36356551919825e-16	0.0129146176977234	0.000379887732434777	same signed
SULF1,CLSTN2	SULF1	CLSTN2	0.813261060426766	0.104875761837787	-0.708385298588979	3.6059793434142e-17	0.35453406488377	9.19265552568049e-10	2.6468240843929e-16	0.431419075851462	2.60596846087813e-06	same signed
N4BP2,CNTNAP5	N4BP2	CNTNAP5	0.854868878115815	0.263291139240506	-0.591577738875308	1.77310851192143e-20	0.0182906098423522	2.48334619534774e-09	1.76749967807445e-19	0.0318281901242071	5.10150709382141e-06	same signed
NFAT5,CNTNAP5	NFAT5	CNTNAP5	0.823185860976448	0.301359587435537	-0.521826273540911	7.03912205816748e-18	0.00659799105461515	3.7817412623653e-07	5.48785823281946e-17	0.0126653437798089	0.000184299143375123	same signed
PKP2,CRACD	PKP2	CRACD	0.914455853723709	0.280731364275668	-0.63372448944804	1.25283732869316e-27	0.0116569266217483	5.75095526755831e-14	3.00950343461853e-26	0.0212019789429626	9.7818141919781e-09	same signed
PRKG2,CRACD	PRKG2	CRACD	0.853571019582395	0.343741209563994	-0.5098298100184	2.32772574157378e-20	0.00179723379870188	6.3904750380317e-08	2.29258358294543e-19	0.00387770320429074	5.17598808017891e-05	same signed
DMXL2,CRIM1	DMXL2	CRIM1	0.802343779822117	0.297585560243788	-0.504758219578329	1.95156566365283e-16	0.00734416779369837	2.14416959831709e-06	1.34715472295178e-15	0.0139596392232409	0.000598314596171746	same signed
LRRTM3,CRIM1	LRRTM3	CRIM1	0.800931404359278	0.257243319268636	-0.543688085090642	2.40948496045249e-16	0.0212476380357274	6.51122884720579e-07	1.65172404475452e-15	0.0364166541003206	0.000269463878936361	same signed
NRXN1,CRIM1	NRXN1	CRIM1	0.829255258235676	0.307008907641819	-0.522246350593857	2.46316721924496e-18	0.00560585792304309	2.51984321630871e-07	1.99959779075364e-17	0.0109223469610774	0.000137482201322455	same signed
RORB,CRIM1	RORB	CRIM1	0.819979386952704	0.225550867323019	-0.594428519629685	1.20638922590189e-17	0.044257910336842	3.6914209911032e-08	9.21914163904118e-17	0.070161511316405	3.43707714081187e-05	same signed
FGL2,CX3CR1	FGL2	CX3CR1	0.851815093331297	0.292217533989686	-0.559597559341611	3.35001304017052e-20	0.0085331078555346	1.13150897540493e-08	3.24989765303065e-19	0.0159953542276574	1.50065219886057e-05	same signed
SULF1,DCLK1	SULF1	DCLK1	0.829369775165095	0.215846225972808	-0.613523549192287	2.41389411586833e-18	0.0544880868501342	9.47426737063495e-09	1.96093157723552e-17	0.0843882040379062	1.29774565857416e-05	same signed
GPR34,DENND4C	GPR34	DENND4C	0.809672863304958	0.230145335208626	-0.579527528096332	6.35688692136808e-17	0.0400007031419551	1.1958943701984e-07	4.56852606735986e-16	0.0641239703739152	7.98152249839721e-05	same signed
P2RY12,DENND4C	P2RY12	DENND4C	0.805931976943925	0.152719174871074	-0.653212802072851	1.13362516651847e-16	0.176243637131108	1.14552256569311e-08	7.97553747911355e-16	0.236801740233738	1.51333762780103e-05	same signed
SLC4A7,DENND4C	SLC4A7	DENND4C	0.805206703057602	0.290928270042194	-0.514278433015408	1.26633151612192e-16	0.00884262688629025	1.36101205572281e-06	8.87522613072598e-16	0.0165160748883587	0.000444327986201356	same signed
SULF1,DIRAS2	SULF1	DIRAS2	0.820017559262511	0.145897796530708	-0.674119762731803	1.1987521530265e-17	0.196587980172833	2.02491268197491e-09	9.16242628783409e-17	0.26033609877408	4.42981227402293e-06	same signed
SULF1,DNAJC6	SULF1	DNAJC6	0.824979959537351	0.164369432723863	-0.660610526813488	5.18256570706058e-18	0.145128413805137	2.30795826894337e-09	4.08775485986394e-17	0.19994798329147	4.81670182765821e-06	same signed
ZBTB38,DNAJC6	ZBTB38	DNAJC6	0.860060312249494	0.335864978902954	-0.524195333346541	5.81053048207113e-21	0.00232071131667769	2.07880754832246e-08	6.08502521174196e-20	0.00489872103243168	2.24855259520543e-05	same signed
SEMA3D,DOK6	SEMA3D	DOK6	0.847272588464328	0.333169245194562	-0.514103343269766	8.41021872429049e-20	0.00252910549914803	9.12773114869481e-08	7.84177286135978e-19	0.00529737747598948	6.67758310973887e-05	same signed
EEA1,DPY19L2P2	EEA1	DPY19L2P2	0.873916860709241	0.372245663384904	-0.501671197324338	2.34174937261083e-22	0.000673533497918868	1.27136314809206e-08	2.8517334208575e-21	0.00157840578453434	1.6077804884741e-05	same signed
FNDC3A,DPY19L2P2	FNDC3A	DPY19L2P2	0.857999007519945	0.341233005157056	-0.516766002362889	9.0968720963808e-21	0.00195104643097914	3.33983383171699e-08	9.33874067713695e-20	0.00418004755267477	3.19142231120899e-05	same signed
PKP2,DPY19L2P2	PKP2	DPY19L2P2	0.836355307859678	0.0404828879512424	-0.795872419908436	6.83540441556139e-19	0.721438140178373	4.01256805560024e-12	5.84172968329682e-18	0.775515310000013	8.53123379648824e-08	same signed
SULF1,DYNC1I1	SULF1	DYNC1I1	0.807611558575409	0.10351617440225	-0.704095384173159	8.75693969364929e-17	0.36084146736523	1.60689106465384e-09	6.21706989065222e-16	0.437905391226774	3.79606254041302e-06	same signed
FADS6,ECT2	FADS6	ECT2	0.814673435889606	0.295124238162213	-0.519549197727393	2.87509852867659e-17	0.00786990403556331	6.80694852261965e-07	2.12710269578292e-16	0.0148637697569328	0.000277512728652787	same signed
GPR61,ECT2	GPR61	ECT2	0.834523036988968	0.323183309892171	-0.511339727096797	9.57075436923165e-19	0.00345512888803276	2.58871265756966e-07	8.06995750772077e-18	0.00703724365615958	0.000140339373100936	same signed
GRM8,ECT2	GRM8	ECT2	0.870977592854143	0.362587904360056	-0.508389688494087	4.77220661933014e-22	0.000948791427342951	1.32282811371454e-08	5.61141920764258e-21	0.00216170105619733	1.65137735463291e-05	same signed
KRT222,ECT2	KRT222	ECT2	0.870939420544337	0.350539146741678	-0.520400273802659	4.81597999001131e-22	0.00143375722868844	8.20928436340296e-09	5.66034681704715e-21	0.00315552094855174	1.18332138109517e-05	same signed
NCALD,ECT2	NCALD	ECT2	0.848684963927167	0.293975621190811	-0.554709342736356	6.33744664194764e-20	0.00812636184589592	1.78911185866326e-08	5.98106746395081e-19	0.0153028109058077	2.00204265340789e-05	same signed
NRIP3,ECT2	NRIP3	ECT2	0.836049929381227	0.332887951242382	-0.503161978138845	7.23190029840949e-19	0.00255179007442226	3.11108559358786e-07	6.16471160313501e-18	0.00534092913319572	0.000160596457172916	same signed
PPL,ECT2	PPL	ECT2	0.805359392296828	0.28033286451008	-0.525026527786748	1.23720729403147e-16	0.0117811766530154	9.50099116048264e-07	8.67745239139156e-16	0.0214055940586402	0.000349789169206555	same signed
SVOP,ECT2	SVOP	ECT2	0.806390044661602	0.305672761368964	-0.500717283292639	1.05681846915174e-16	0.00582776313009022	1.98864422773504e-06	7.45413150136894e-16	0.0113153962858836	0.00056848570396052	same signed
ENPP6,EDIL3	ENPP6	EDIL3	0.846890865366263	0.221143928738865	-0.625746936627398	9.07421382213433e-20	0.0486871021217526	1.38880040800871e-09	8.43372701971385e-19	0.0763664909631288	3.47384424409269e-06	same signed
IL33,EDNRB	IL33	EDNRB	0.862999580104592	0.299390529770277	-0.563609050334315	3.02826206404718e-21	0.00697851305539827	3.34108185562343e-09	3.26473887012297e-20	0.0133266384135824	6.18969170366058e-06	same signed
FMN1,EEA1	FMN1	EEA1	0.802610985990762	0.280168776371308	-0.522442209619454	1.87491563956608e-16	0.0118326722389205	1.19409873877707e-06	1.29578184495837e-15	0.0214898035527941	0.000407840467878066	same signed
ENPP6,ENPP2	ENPP6	ENPP2	0.841813948162003	0.231833098921707	-0.609980849240297	2.44556193885286e-19	0.0385249491429076	3.98353838804155e-09	2.18108822887538e-18	0.0620164320889869	7.02791619020227e-06	same signed
GLDN,ENPP6	GLDN	ENPP6	0.802534641371149	0.183895921237693	-0.618638720133456	1.89651497130058e-16	0.102492863999658	4.76053065856519e-08	1.3102835435934e-15	0.147486061787991	4.14347800612663e-05	same signed
GPR37,ENPP6	GPR37	ENPP6	0.81322288811696	0.206422878574777	-0.606800009542183	3.62802572373317e-17	0.0661975353948466	3.71853943192946e-08	2.66223086070108e-16	0.100306502315722	3.44679728398768e-05	same signed
IL1RAPL1,ENPP6	IL1RAPL1	ENPP6	0.818757873038897	0.188396624472574	-0.630361248566324	1.47707787588069e-17	0.0942146128801966	1.10721207757791e-08	1.12049123707972e-16	0.136969213385351	1.4712967115488e-05	same signed
KLHL32,ENPP6	KLHL32	ENPP6	0.843111806695423	0.267955930614159	-0.575155876081265	1.90441030503557e-19	0.0162579653853971	1.32625599391645e-08	1.716095599513e-18	0.028631183623557	1.65262427523258e-05	same signed
LIPA,ENPP6	LIPA	ENPP6	0.866091537198916	0.293999062353493	-0.572092474845423	1.50074970023318e-21	0.0081210555657101	1.72616787530444e-09	1.67237456481205e-20	0.0152938345399243	4.00825017682595e-06	same signed
MAN2A1,ENPP6	MAN2A1	ENPP6	0.804863152269344	0.234435067979372	-0.570428084289972	1.33429248329645e-16	0.0363389015250423	2.15760560529077e-07	9.33384641244567e-16	0.0588694306073945	0.000123668972807181	same signed
MOSPD2,ENPP6	MOSPD2	ENPP6	0.837195098675421	0.247444913267698	-0.589750185407723	5.85008183401214e-19	0.0269033287161548	1.24349399666102e-08	5.03124489839378e-18	0.0449945812446579	1.58631111973745e-05	same signed
PRRG1,ENPP6	PRRG1	ENPP6	0.852082299499943	0.242053445850914	-0.610028853649028	3.17042363964537e-20	0.0305260626071259	1.57667190414656e-09	3.08301664817089e-19	0.0503749669073108	3.75072053628343e-06	same signed
RNF13,ENPP6	RNF13	ENPP6	0.861472687712333	0.332466010314112	-0.529006677398222	4.25625584475099e-21	0.00258615911688413	1.51027252925928e-08	4.51817774884639e-20	0.00540611180457249	1.80268513733224e-05	same signed
SLC12A2,ENPP6	SLC12A2	ENPP6	0.831240218345612	0.294256915142991	-0.536983303202621	1.73162988816514e-18	0.00806288689232789	1.3104262586161e-07	1.42472481297093e-17	0.0151933312347354	8.53987471013708e-05	same signed
SPOCK3,ENPP6	SPOCK3	ENPP6	0.865671641791045	0.176230661040788	-0.689440980750257	1.65255193806585e-21	0.117885033721337	1.4489298649778e-11	1.83298046778464e-20	0.16671526385653	1.8900291598456e-07	same signed
TMTC2,ENPP6	TMTC2	ENPP6	0.827957399702256	0.233895921237693	-0.594061478464562	3.09385317834043e-18	0.0367831442765815	2.140437938003e-08	2.48878187009337e-17	0.0595103234810423	2.28977080048987e-05	same signed
TTLL7,ENPP6	TTLL7	ENPP6	0.838569301828454	0.0947022972339428	-0.743867004594511	4.52595307004738e-19	0.403384399405983	2.7891466913843e-11	3.93206910395662e-18	0.480991495347334	2.49687714749594e-07	same signed
UGT8,ENPP6	UGT8	ENPP6	0.812764820399282	0.223745897796531	-0.589018922602752	3.90291221272237e-17	0.0460299088037669	7.12994689955337e-08	2.8569468567002e-16	0.0726640140878866	5.58863802134451e-05	same signed
ZDHHC20,ENPP6	ZDHHC20	ENPP6	0.806313700041989	0.296952648851383	-0.509361051190606	1.06926214424964e-16	0.0074763182726346	1.50764696527084e-06	7.538931383606e-16	0.0141880360720196	0.000474856650733423	same signed
SEMA3D,EPHA5	SEMA3D	EPHA5	0.839981677291293	0.312236286919831	-0.527745390371462	3.46794789330307e-19	0.00480784929580032	9.72187310654959e-08	3.0467794793915e-18	0.00949940656823824	6.91881099230668e-05	same signed
SEMA3D,ERC2	SEMA3D	ERC2	0.823834790243157	0.289639006094702	-0.534195784148455	6.30369134879542e-18	0.00916193655198859	2.36813010978665e-07	4.93474370010103e-17	0.0170517599469511	0.000131520957947729	same signed
PKP2,FAT3	PKP2	FAT3	0.804023361453601	0.0916080637599625	-0.712415297693639	1.51551484828647e-16	0.418990916444558	1.50450896185816e-09	1.05532751749676e-15	0.496480286226315	3.65574722070994e-06	same signed
PKP2,FBXO11	PKP2	FBXO11	0.81948314692522	0.225597749648383	-0.593885397276838	1.31003547881351e-17	0.0442126474961287	3.89079182205876e-08	9.98014767488593e-17	0.0700985767623675	3.55788139526587e-05	same signed
OLR1,FGL2	OLR1	FGL2	0.807764247814635	0.223792780121894	-0.583971467692741	8.55274418634679e-17	0.0459831527000664	1.15086054686131e-07	6.07806134239332e-16	0.0725991315391592	7.82218414108999e-05	same signed
P2RY12,FGL2	P2RY12	FGL2	0.851395197923426	0.330075011720581	-0.521320186202845	3.65220304226017e-20	0.00278887341010815	4.98706687057648e-08	3.52886714862836e-19	0.00579151924820706	4.29299670318944e-05	same signed
SULF1,G3BP2	SULF1	G3BP2	0.831431079894644	0.222011251758087	-0.609419828136557	1.67353682816041e-18	0.0477876830594244	9.41971545209697e-09	1.37857831770736e-17	0.0751181795653028	1.29470848983922e-05	same signed
SEMA3D,GABRA5	SEMA3D	GABRA5	0.809596518685346	0.248710736052508	-0.560885782632837	6.4331943546954e-17	0.0261076629666506	2.2684054212796e-07	4.62102320001153e-16	0.0438016878992449	0.000127548312465058	same signed
MASP2,GK5	MASP2	GK5	0.866816811085239	0.330590717299578	-0.536226093785661	1.26967749731393e-21	0.0027439850021088	6.70326216756223e-09	1.42578284409198e-20	0.0057066101172248	1.020276991406e-05	same signed
RUSF1,GK5	RUSF1	GK5	0.812039546512959	0.250304735114862	-0.561734811398098	4.37958273068144e-17	0.0251341662148218	1.9075741275465e-07	3.19168928879063e-16	0.0423393336752171	0.000112953789468378	same signed
USP53,GPR34	USP53	GPR34	0.803488949116311	0.26333802156587	-0.540150927550441	1.64292737815298e-16	0.018269143366954	6.38523292462168e-07	1.14046761478562e-15	0.0317946575388281	0.000265704187023152	same signed
SULF1,GRIP1	SULF1	GRIP1	0.800626025880826	0.115682137834037	-0.684943888046789	2.52127761293687e-16	0.30685497697187	5.13359110776435e-09	1.72540355265627e-15	0.381540619003473	8.51885900473067e-06	same signed
SEMA3D,GRM1	SEMA3D	GRM1	0.804137878383021	0.290060947022972	-0.514076931360049	1.48947680080954e-16	0.00905634181958406	1.44820487713027e-06	1.03784390655304e-15	0.0168758213942369	0.00046301791278629	same signed
N4BP2,GRM5	N4BP2	GRM5	0.830438599839676	0.322667604313174	-0.507770995526502	1.99754720974262e-18	0.00351027704569565	3.86298568466614e-07	1.63400769139949e-17	0.00713999103437035	0.000186843201859807	same signed
PKP2,GRM5	PKP2	GRM5	0.880558842615567	0.00494608532583216	-0.875612757289734	4.3800992992818e-23	0.965268585216996	4.44089209850063e-16	5.79167555361812e-22	0.973406524207758	1.51070489451399e-10	same signed
SEMA3D,GRM8	SEMA3D	GRM8	0.800931404359278	0.201336146272855	-0.599595258086423	2.40948496045249e-16	0.0733173001190739	1.00480828102434e-07	1.65172404475452e-15	0.109802135248504	7.10636556014553e-05	same signed
PKP2,HECTD2	PKP2	HECTD2	0.825094476466771	0.0923581809657759	-0.732736295500995	5.08166370020195e-18	0.415175882065587	1.44077638708495e-10	4.01119092818802e-17	0.492693358644563	7.52529814427773e-07	same signed
SULF1,HMGCLL1	SULF1	HMGCLL1	0.821888002443028	0.2	-0.621888002443028	8.76563016545105e-18	0.0752859091405863	1.20752616794562e-08	6.77865502562707e-17	0.112390419308955	1.55975378450847e-05	same signed
IL1RAP,HPSE	IL1RAP	HPSE	0.809291140206894	0.308391936240038	-0.500899203966856	6.7473334370373e-17	0.00538407160922458	1.69857714471533e-06	4.83895784095389e-16	0.0105294526580768	0.000513336241705289	same signed
MED12L,HPSE	MED12L	HPSE	0.800053441233729	0.287904360056259	-0.51214908117747	2.74447956332302e-16	0.00960745235205307	1.89576878395492e-06	1.87261125448238e-15	0.0178014599750407	0.000550254716391849	same signed
SULF1,HS6ST2	SULF1	HS6ST2	0.811963201893346	0.171354899203	-0.640608302690346	4.43290027628759e-17	0.128564212097891	1.21483962889357e-08	3.22878145026208e-16	0.179837486239541	1.56243762713357e-05	same signed
SULF1,IMPA1	SULF1	IMPA1	0.823834790243157	0.229278012189405	-0.594556778053753	6.30369134879542e-18	0.0407771843886168	2.82058274514441e-08	4.93474370010103e-17	0.0652325456041864	2.81380424790204e-05	same signed
LRP1B,KCNT2	LRP1B	KCNT2	0.818032599152575	0.273347398030942	-0.544685201121632	1.66453237888254e-17	0.0141539507191898	2.375786638531e-07	1.2570851987267e-16	0.025263650176977	0.000131520957947729	same signed
ZNF426,KLHL11	ZNF426	KLHL11	0.807802420124442	0.254055321143929	-0.553747098980513	8.50241575088489e-17	0.0229644479427261	3.20077639948124e-07	6.04349451794625e-16	0.0390524764216184	0.000163982186139116	same signed
PIEZO2,LDB3	PIEZO2	LDB3	0.821315417795931	0.190670417252696	-0.630645000543235	9.65088359988992e-18	0.0902371560664462	9.14949693786582e-09	7.43669919122094e-17	0.131871521353995	1.26732803310399e-05	same signed
SLC5A11,LDB3	SLC5A11	LDB3	0.833797763102645	0.303445850914205	-0.53035191218844	1.09224185800535e-18	0.00621489308010891	1.3870799508986e-07	9.15892776023442e-18	0.0119973523895449	8.88775517394171e-05	same signed
WSB1,LPCAT2	WSB1	LPCAT2	0.801274955147536	0.278223159868729	-0.523051795278806	2.28941735656527e-16	0.0124583422431596	1.25395143646401e-06	1.57182385150923e-15	0.022514563216411	0.00042109558403953	same signed
SULF1,LRRTM2	SULF1	LRRTM2	0.848379585448715	0.154875761837787	-0.693503823610928	6.73893696878677e-20	0.17014383317292	8.23807688732359e-11	6.34317440962457e-19	0.229630891038386	5.14207910929942e-07	same signed
ZBTB38,LRRTM2	ZBTB38	LRRTM2	0.838340267969615	0.296366619784341	-0.541973648185273	4.72451784718215e-19	0.00760053957167837	6.56312235669532e-08	4.09751512107116e-18	0.0144014401230033	5.28436981032377e-05	same signed
SEMA3D,LRRTM3	SEMA3D	LRRTM3	0.811085238767798	0.297210501640881	-0.513874737126916	5.09274768783713e-17	0.00742222887489976	1.00623128651556e-06	3.6899181163815e-16	0.014094273751366	0.000364343014542316	same signed
P2RY14,MECOM	P2RY14	MECOM	0.812650303469863	0.227590248476324	-0.585060054993539	3.9747044931534e-17	0.0423240953542132	8.23900827562341e-08	2.90793475312257e-16	0.0674251511189761	6.17957469115029e-05	same signed
SEMA3C,MIGA1	SEMA3C	MIGA1	0.801733022865214	0.166619784341303	-0.63511323852391	2.13825066662915e-16	0.139626023780946	2.81607246410687e-08	1.47126047916512e-15	0.193307424664248	2.81343007012072e-05	same signed
ZBTB38,MIGA1	ZBTB38	MIGA1	0.853609191892201	0.234599156118143	-0.619010035774058	2.30925396563861e-20	0.0362045905248009	9.56593693146601e-10	2.27531293872044e-19	0.0586760157552264	2.67830881342763e-06	same signed
